h3_id,centroid_lat,centroid_lon
886189249dfffff,12.88134530465443,77.55929179170207
8860145851fffff,12.971276452432395,77.51027588572506
8860145a6bfffff,12.941193220113716,77.56029126909316
88618925e1fffff,12.948450805469562,77.6235958086709
8860145867fffff,13.00860537398398,77.53194164021654
8860145909fffff,13.038472213875252,77.54928184058812
8861892eb5fffff,13.01581070207543,77.62052102667523
8861892509fffff,12.93332340564145,77.66548505478552
88618924bbfffff,12.8963387672118,77.55112257938721
8861892c19fffff,13.030693732247066,77.6460644341141
8860145a41fffff,12.92623168720161,77.560041362295
886189251bfffff,12.925952695141568,77.63585638266375
8860145b15fffff,12.993569475674983,77.55695511206635
8860145acbfffff,12.918969067814512,77.49678816734985
8861892503fffff,12.940856934412022,77.65296758331678
8861892edbfffff,12.963417145551972,77.62384899935148
8860145b01fffff,12.993515978477486,77.57380041807568
88618925c1fffff,12.926016604574404,77.61900303013402
8861892cd1fffff,13.023360009000172,77.59957831370033
8861892419fffff,12.873648748665865,77.61390586889725
8860145929fffff,13.060897803526338,77.55386761973146
886014510dfffff,12.888965671334432,77.52153825768248
8861892ca5fffff,13.075691778918078,77.61310371513004
8860145b31fffff,13.008529288450202,77.55720491491863
8861892523fffff,12.963294684584326,77.65756480546386
8860145907fffff,13.053453643561141,77.54110889589225
8861892eedfffff,13.00070145467514,77.66241813786849
8861892ebdfffff,13.008314333269926,77.62460872326669
8861892533fffff,12.95588807916946,77.63636401279183
8860145a85fffff,12.948908122261322,77.48886692604562
88618924e7fffff,12.903679274077133,77.58914023493784
8861892eabfffff,13.008286229054097,77.63303778208498
8860145b07fffff,13.001009926910118,77.56971401546585
88618925dbfffff,12.911145781710728,77.59347735459991
8861892551fffff,12.91838636283872,77.65680011078122
8860145a81fffff,12.94144379935347,77.4845369226523
886014592dfffff,13.068365421157806,77.55820437604413
8860145aabfffff,12.956398701929178,77.4847829641144
88618925e5fffff,12.955918770421052,77.62793607270257
8861892ca3fffff,13.068247159282116,77.60033444198673
886014598dfffff,13.04609987432732,77.49467670927439
8860145829fffff,13.008630188235358,77.52352214500995
88618925e7fffff,12.95594918793856,77.61950892782806
8860169601fffff,13.098237915310447,77.57555562301155
8860145827fffff,13.023610718192021,77.51535111341965
