h3_id,it_job_density,non_it_job_density,informal_sector_jobs,industrial_units_count,commercial_units_count,night_light_intensity,ward_id
8861892537fffff,91.28282034170616,22.872111847260438,1,2,3,5.336,
8861892ecdfffff,80.15286647304553,30.534285938695557,2,1,6,3.903,
8860145969fffff,78.89633579366098,25.479642453301096,3,4,7,4.017,
8861892433fffff,81.79532402464511,40.36306427962355,3,2,8,4.489,
886014584bfffff,89.59903230699322,41.69512950949661,2,3,5,5.349,
8860145a09fffff,82.56209742291203,11.588088498955576,1,2,13,5.227,
8860145921fffff,78.9462147799179,26.47975890868841,2,4,7,4.558,
8861892539fffff,79.4269380282434,15.8237780400831,2,4,7,3.754,
8860145a4bfffff,80.4865463535599,22.40060344978524,2,3,9,5.218,
88618925a1fffff,81.92221232125159,19.458237822033617,1,2,2,4.479,
8860145b17fffff,79.45947651070743,12.807888312927684,2,3,5,5.357,
8860145a21fffff,84.8646152898616,38.95286981607666,2,3,3,4.384,
8861892523fffff,76.33797181427825,23.320413816069376,2,3,3,4.907,
8860145835fffff,73.41318940883232,26.33369238589546,3,5,11,4.312,
8861892ea3fffff,80.40490810487819,15.060887175211112,3,2,4,4.234,
8860145ae1fffff,66.7593087117438,46.38807166704089,2,2,6,5.338,
8861892ccdfffff,82.32844255393266,22.38627034086847,2,6,7,4.574,
8861892c07fffff,76.91758237709969,34.61808671938157,4,4,9,5.092,
886014582bfffff,78.42450812430519,21.59251137774302,3,4,6,4.241,
8860145b23fffff,94.66258403908907,37.23175046017658,2,7,3,4.781,
8860145105fffff,75.71714259552527,23.101805576447184,2,3,3,5.094,
886014594dfffff,81.95132203457591,26.414125454120626,2,4,9,4.337,
88618924bbfffff,77.11003802897466,32.462921600721224,2,3,11,4.518,
8860145b4dfffff,87.35320949942557,22.23219100999207,1,2,14,5.045,
8860145aa5fffff,74.91329546031719,37.72246686772982,3,1,8,5.22,
88601459ebfffff,69.20466769051158,37.168846878510834,2,2,6,4.558,
886016964bfffff,65.6006249143808,43.55068010285498,3,2,7,5.104,
88618925cdfffff,81.0692101643695,28.898942385680364,2,0,8,3.88,
8860145acbfffff,78.45444426745303,20.78495700302115,2,6,7,4.329,
8861892e3bfffff,82.60591560271824,9.87702270605708,2,3,4,3.323,
886189252bfffff,85.50543983606116,22.66728522802446,2,0,1,5.686,
8860145a61fffff,88.38066456861205,20.264147633230465,2,4,8,3.916,
8860145957fffff,87.65638493847382,37.36472531782437,2,1,5,4.004,
8860145b1dfffff,81.94327587414672,7.99106847992331,1,5,5,5.041,
8860145127fffff,78.3272952088886,37.19595672059749,3,1,4,5.186,
88601696d9fffff,66.61548002813949,37.52092263674474,2,4,3,3.591,
8860145a3dfffff,88.7961187498362,17.75576504568756,2,2,9,3.364,
886016960bfffff,67.96815065381789,43.02174882240767,3,2,9,5.156,
8861892ccbfffff,84.71077335483307,29.967658021449203,2,4,5,4.706,
8861892ca5fffff,66.44437616411847,23.18729836366511,4,2,5,4.275,
8861892c53fffff,71.64472219584937,13.464153964229677,1,5,3,5.388,
8861892427fffff,78.7368495624772,19.399164049730324,2,2,1,3.868,
8861892c5bfffff,86.8145902893609,41.90375218757708,3,2,9,4.77,
8861892cb1fffff,79.74216811711095,25.264864528484072,1,4,6,4.814,
8860145b35fffff,81.76118302197956,25.433053768976407,2,0,8,2.798,
8860145ac7fffff,68.13918589709998,31.151318889005662,3,2,8,5.9,
88601458c9fffff,69.11759100996576,33.26869765915513,2,4,11,4.206,
88601458edfffff,78.32370591141603,30.62807894032948,3,5,1,4.831,
8860145945fffff,81.59970432700837,19.008497779020217,3,1,7,4.252,
8860145805fffff,64.60500090313795,18.862940266401342,2,3,5,5.951,
8860145861fffff,81.52812710345775,19.18971283198787,2,2,5,4.398,
8860145869fffff,86.85512862297995,12.424311200068717,2,7,11,6.038,
8860145b09fffff,88.62329512192768,23.51737330772157,2,3,7,5.121,
8861892e91fffff,93.49517538893046,25.222236334708334,2,3,11,4.949,
8861892ed7fffff,83.1192578420299,21.77400621717227,2,6,2,4.34,
88601459e9fffff,65.8341561828205,34.97820700914615,3,3,6,4.54,
8860145a8dfffff,77.34048946484428,24.377366247071073,3,2,3,5.639,
8861892c01fffff,71.47335585335799,14.29061831276288,2,2,5,5.737,
88618924e9fffff,78.95545470629868,20.495385204557145,2,3,1,5.482,
8860169641fffff,62.27684410102163,31.517111590027046,2,4,1,4.5,
886014593bfffff,79.1567342406839,31.152372915820855,3,2,4,3.757,
8860145a27fffff,74.74233405993112,29.26814998177678,2,2,3,4.235,
8860145a87fffff,70.37831947942179,36.37849097561839,3,3,6,4.796,
88618924a3fffff,83.2865967749005,19.811721380893626,2,4,11,4.076,
8861892595fffff,82.72605692316414,29.150120859426544,1,3,4,5.146,
8860145a59fffff,84.21674759729959,41.102072699130176,1,4,4,5.285,
8860145819fffff,74.99021424240613,51.58762964356556,2,2,9,4.479,
886014596dfffff,79.90767176853817,23.86573209285313,2,2,4,3.747,
8861892cc5fffff,72.7164048816239,33.344281787058684,3,2,8,4.055,
8861892cd7fffff,84.17593555761466,31.12023335063384,2,6,6,4.199,
8861892cb5fffff,76.52785178700533,13.958842599817075,4,1,3,3.851,
8860145849fffff,90.3049514749563,33.12098604625396,2,1,7,4.664,
8860145821fffff,75.32906944314271,39.50405835382101,2,3,11,5.282,
8860145a81fffff,54.80179434739384,37.468252201520635,4,2,2,5.531,
8860145aa7fffff,73.26393216138912,28.87334410385279,2,3,8,4.401,
8861892c57fffff,75.12951701782404,27.61203381298468,3,3,9,5.345,
88618925d1fffff,87.29285097819107,26.65786433194283,2,2,1,5.085,
886189250bfffff,70.69317788620873,6.936216541556437,2,2,10,5.867,
8861892c31fffff,72.93345298243787,23.813172094688184,3,0,3,4.382,
8861892cb9fffff,79.69661492425541,21.17205439029865,3,4,4,5.104,
88601459dbfffff,68.91906782003466,27.667125225357793,3,4,6,4.872,
886014598dfffff,72.75502204519168,33.27039446568086,3,2,3,5.923,
886014582dfffff,78.29745418573782,10.096522304925887,2,4,8,4.815,
8860145b53fffff,92.50653115860548,9.597621534275465,1,2,5,4.188,
8861892e9bfffff,92.01307813758403,24.69669444881339,1,1,8,4.141,
886014510dfffff,62.73628043668587,43.41998451760851,2,2,4,4.516,
88601459d1fffff,73.02255641703867,37.73204168048658,4,3,5,4.011,
886014598bfffff,76.44904134065965,54.05221822230773,4,1,4,5.421,
8860145ae5fffff,71.1319246880461,26.762737671516884,3,5,7,3.453,
8860145ae7fffff,79.8349546361922,15.532495313825944,2,0,2,4.885,
886014595dfffff,75.89633603892632,28.26310054293447,3,3,12,5.14,
8861892ee5fffff,75.27219992235365,29.957960546659397,2,3,7,4.409,
8861892ee3fffff,85.96710116966605,27.64189341976877,1,4,7,4.507,
8860145923fffff,66.94904400552328,45.17989558993496,2,2,3,4.941,
8860145b63fffff,84.80402865291919,27.763668361640477,2,3,5,5.811,
8861892c23fffff,63.40373951605417,30.194292338209227,2,1,2,5.059,
8861892eb5fffff,81.6392036951199,19.498397030713118,2,3,5,5.083,
8860169657fffff,68.87010009700514,53.73436658885194,3,4,10,5.185,
8860145933fffff,59.007151550613635,35.750110480395215,3,3,8,5.52,
886014592bfffff,76.32881699487028,24.707603564249563,3,2,6,4.733,
88618925a5fffff,90.56684613374632,16.337934681568008,1,0,4,3.981,
8860145a6bfffff,85.88943201769068,18.602308895929742,1,6,6,4.986,
88618925e1fffff,91.05059586631103,13.822073597372007,2,4,13,4.191,
88601696c9fffff,71.35242042086914,35.338636480233426,3,3,6,4.526,
8860145955fffff,86.8403470080017,18.06264394554922,2,2,6,4.306,
8861892591fffff,78.22895241917726,7.350598338627059,2,5,5,4.057,
8861892eb9fffff,86.47979355282278,32.52971163867824,2,2,10,5.087,
8861892e8dfffff,84.85499670957681,9.354624591973966,2,2,5,5.112,
8860145827fffff,75.71487295473965,36.37405290562541,3,3,5,4.78,
886189252dfffff,70.74898537166754,34.950579785440496,3,2,7,5.188,
8861892c89fffff,73.81187384860388,2.809747971991836,2,4,4,4.989,
88618925b5fffff,88.61492023858813,10.455272174939662,2,7,4,3.855,
8860145825fffff,77.20181701106546,38.78222675687966,2,3,7,4.546,
886014583bfffff,77.85447572671283,28.973224170180096,2,3,4,5.028,
8860145b51fffff,95.19573042619517,24.948216804340685,1,3,8,4.432,
88618924a5fffff,87.93472803662193,18.496812689483235,1,2,4,4.072,
8860145801fffff,75.11611436776258,14.605640846429404,3,6,13,4.935,
8861892cebfffff,77.11722200458773,27.716181846409423,3,4,3,4.885,
8860145815fffff,80.70779439058335,30.776980675343687,3,2,5,5.582,
8861892e07fffff,81.49911390867399,28.010056485690086,3,5,6,6.238,
8861892437fffff,77.3824251332998,23.983176197285612,2,6,7,3.935,
8861892ec7fffff,84.37721221130187,42.381074564589056,2,8,4,5.896,
8861892c11fffff,74.10947476607903,50.76932614324657,2,1,4,4.916,
8860145b43fffff,80.75899509480614,11.207177742508128,1,3,6,3.99,
886189240dfffff,66.48239517823566,31.66912169343454,1,4,5,3.524,
886189250dfffff,80.20615743209444,33.96569491454405,3,0,9,4.557,
886014586bfffff,79.04112904612118,11.035536367010446,2,2,7,4.942,
886014581bfffff,68.62274988540294,23.923147403544135,2,2,6,4.766,
88618924ebfffff,76.95142213065077,9.683487611223772,2,6,6,3.418,
8861892e5bfffff,72.49822290057465,28.493453464474545,1,5,9,4.935,
8861892527fffff,81.98903731934386,37.339960370427434,1,7,7,5.468,
8860145ae9fffff,77.47422502612154,15.424174659898197,2,2,9,3.722,
88618920b3fffff,69.76060326028542,33.003954352941484,3,1,10,6.043,
8861892583fffff,92.42991322917645,20.090645897713184,2,4,6,3.584,
8861892495fffff,69.21627967457619,34.68348228249954,2,3,9,3.924,
8861892dd9fffff,64.64230667247944,23.57220467235128,2,3,3,3.852,
8861892489fffff,86.95721279716659,32.19900824341939,3,3,8,4.84,
88618925b3fffff,92.76774887307897,26.500667897228293,2,1,4,5.605,
8860145865fffff,76.91181451205875,7.816879874171526,2,6,6,6.397,
8861892c15fffff,73.55753218875569,13.251843163522464,3,2,7,5.385,
8860145a2bfffff,73.23335506632446,30.93845005192638,1,5,3,3.683,
8861892589fffff,85.48701959478784,4.603290414012989,1,2,4,3.707,
88601458e5fffff,72.42972509244481,45.92884143528807,2,5,8,5.755,
8860145867fffff,77.71594141072386,29.53762539151484,1,3,5,5.227,
8860145b1bfffff,95.03096722372608,23.151784385972235,2,5,4,3.638,
8861892cc1fffff,84.42179873024541,25.467790564136394,2,4,7,5.4,
8860145b0bfffff,95.9996131884204,13.603155887206912,1,0,8,4.89,
8860145ae3fffff,75.49103755967349,42.859917885703624,1,5,9,3.706,
8861892d99fffff,63.31096328341059,32.6518908788426,3,1,7,4.91,
8861892e11fffff,72.17119600307268,38.99203132638371,2,4,2,4.266,
88618925d3fffff,81.79884551605845,38.86554457174084,2,6,4,4.344,
886189241bfffff,81.60907384849939,16.76356445750734,3,2,6,4.658,
8861892c33fffff,76.34125213863132,33.8899300337031,4,1,2,3.947,
88601458e1fffff,67.09842902172862,33.82206963598281,1,6,4,3.571,
8861892ce5fffff,75.4542191723871,44.43855905336254,3,3,8,4.536,
8860145b2dfffff,82.62585585626886,38.58009076800461,1,2,16,3.816,
8861892c17fffff,72.15307432332382,32.408874549689166,4,5,4,3.849,
8861892c93fffff,85.02624941571787,18.327340330020853,1,1,7,5.226,
8860145ad9fffff,62.53374666252027,18.97001266592201,1,2,8,5.539,
886014583dfffff,79.81457425963002,24.890257424903677,3,2,7,4.071,
8860145b03fffff,84.37884389106019,0.0,1,3,10,3.87,
8861892ea1fffff,82.07487906168771,37.9234607225867,2,2,4,4.751,
8860145917fffff,74.34300471368505,27.666331862204533,3,0,7,3.753,
8860145943fffff,75.40695619393396,18.22677379382139,2,1,5,4.094,
8861892e33fffff,74.25945250835441,40.76659082262567,3,5,7,4.647,
8861892c55fffff,71.28442283464841,28.220099197649116,2,4,5,4.691,
8861892e17fffff,77.73024480759759,47.34289199837437,3,1,7,4.922,
8861892cddfffff,83.41996058030045,17.984882696959403,2,1,4,4.275,
8860145a17fffff,82.55998584566217,38.93837770476249,1,2,6,6.118,
8860145b5dfffff,102.0873140376463,27.363835980825705,1,3,4,4.648,
8860145161fffff,77.82874267107823,14.548140992491165,2,5,14,5.359,
8860145b41fffff,79.11724342986459,9.494218540939462,1,1,5,3.756,
8860145925fffff,71.06577816760964,25.95057284181013,2,4,8,5.036,
8861892411fffff,72.85079237543026,12.980371067239885,2,2,10,5.022,
8861892547fffff,68.59183823881894,32.06572734984136,2,4,5,3.826,
8860145a0dfffff,95.41451096359982,23.24704465326752,1,4,9,4.186,
8861892e0bfffff,75.18382000838294,37.4463868108966,2,1,6,2.648,
8860145909fffff,84.50594259168057,26.343080115961776,3,6,4,5.666,
8861892e81fffff,95.73006923350991,26.452184080493446,2,2,11,4.297,
8860145abdfffff,79.49409381768693,39.25979654569469,3,1,6,3.986,
8860145a63fffff,86.00364851610782,7.719114173699545,1,3,7,3.921,
8861892c03fffff,67.13555414346683,37.83614749545967,2,2,3,5.352,
8861892e99fffff,88.19581750349703,5.994709531999391,2,5,5,3.033,
8860145a37fffff,80.92522842070504,36.219043893680194,1,2,10,3.713,
8861892563fffff,73.35192590868726,0.0,2,6,13,3.696,
886189251dfffff,83.12186597898429,36.12652629435105,1,4,6,4.184,
886014580dfffff,79.87121989679193,11.998598360135212,1,5,10,3.826,
8860145823fffff,77.82330436234115,29.582368680415282,2,2,7,4.941,
88601458cdfffff,71.95434088661199,21.675683779612584,3,3,5,4.415,
88601459cdfffff,71.71093897710587,17.9749931390724,3,4,10,6.1,
8860145981fffff,65.00199962366038,51.085587174157155,4,4,7,4.524,
8861892ed9fffff,86.02418118518196,26.324337091201087,2,2,8,4.183,
88618924d7fffff,78.88097240310755,38.72544570347601,2,3,3,4.154,
886014585bfffff,69.98670452918172,27.473885197909674,1,3,8,5.907,
88601459cbfffff,80.80318838257769,25.044949866957744,3,0,9,5.638,
8860169649fffff,77.73152019320446,49.2386548198705,2,4,7,4.625,
8861892429fffff,77.60514283483727,24.73439296300213,2,0,8,5.697,
88601459d5fffff,73.62022018405611,50.68787413266011,2,3,4,5.678,
8861892431fffff,75.1154255588516,27.540831320460093,2,5,6,3.912,
88618924a9fffff,77.96591543756496,37.86909900376354,2,1,8,5.069,
8861892eebfffff,88.80697233336592,24.906660470569577,2,1,5,3.755,
8860145b45fffff,88.28065091351428,32.07065616166064,1,5,6,4.154,
88618924b5fffff,78.88923327845005,15.075246548839873,2,0,5,4.523,
886189241dfffff,78.12859250092326,10.172993932142699,2,6,3,4.698,
886189242dfffff,81.43598675343335,17.36786587642534,3,4,11,4.031,
8860145847fffff,76.59647629196817,15.180421042611377,2,1,5,4.487,
8861892c0bfffff,72.51601539591384,23.812183104380907,2,4,12,5.004,
8860169659fffff,74.8441630586868,41.856400296038736,3,4,3,4.025,
88618925ebfffff,85.22905504207013,10.70329144096399,1,1,4,5.783,
8861892dd3fffff,70.86694796384097,38.57009002784092,2,5,3,4.659,
8860145b61fffff,94.7703306987022,17.573115475566098,2,5,5,4.152,
88601696c7fffff,62.57774542855321,42.48096805831168,2,2,11,4.45,
8860145addfffff,66.2286003600976,33.54048662741087,4,5,4,5.235,
886189253bfffff,80.84827733813036,10.843816027523037,2,2,5,4.381,
8861892cedfffff,66.8314942251691,24.966547133291236,2,2,10,5.061,
8861892ed3fffff,93.18552785696738,34.34365837384521,2,2,6,4.547,
8861892c13fffff,80.2589829143111,29.814278287707147,2,4,6,5.203,
8861892ee1fffff,76.19062887466156,22.92446481384655,2,1,5,4.556,
8860145941fffff,86.6513450949722,33.08352439451966,2,5,6,4.545,
