h3_id,centroid_lat,centroid_lon,ward_id,elec_stress,water_stress,sewage_stress,pollution_stress,mobility_stress,compactness,sprawl,inequality_score,access_bus,access_metro,access_hospital,access_school,access_park
8860145a57fffff,12.926319754173505,77.53478392609289,ward_112,0.34975098236096525,0.34975098236096525,0.34975098236096525,0.13063963819364102,0.058436898323610424,0.1881188118811881,0.8118811881188119,0.24268854807708024,1.24,1.18,1.08,0.87,9.93
8860145855fffff,12.978741803099833,77.51460809126735,ward_111,0.0680485230034215,0.0680485230034215,0.0680485230034215,0.8617521285657467,0.3789957936841749,0.1591610773980624,0.8408389226019376,0.0014297965604678396,1.02,1.42,1.71,1.28,1.59
8860145a09fffff,12.933756294262166,77.54753632239272,ward_85,0.34662600404421967,0.34662600404421967,0.34662600404421967,0.042844697297932006,0.3441791770419546,0.14819546470776107,0.851804535292239,0.03855347844900022,2.41,1.92,2.28,0.63,2.82
8860145843fffff,12.97871585597339,77.5230259231965,ward_79,0.3082133628420332,0.3082133628420332,0.3082133628420332,0.3220556540478542,0.20729458209600593,0.18061322261258386,0.8193867773874162,0.1312197900189365,2.1,1.58,3.32,0.42,6.32
8861892ec5fffff,12.985762825328313,77.65373164169289,ward_148,0.31313690676892086,0.31313690676892086,0.31313690676892086,0.4217055828247122,0.021838141295816602,0.19471947194719474,0.8052805280528053,0.2300166898428706,1.63,2.44,4.4,1.03,10.29
8860145869fffff,12.993621857898095,77.54011289490514,ward_42,0.0968934279916649,0.0968934279916649,0.0968934279916649,0.7051063265000644,0.0005801236470619795,0.11402107952730757,0.8859789204726924,0.07417455173707709,0.81,3.88,2.47,0.89,3.25
8861892e8bfffff,12.98585152229736,77.62844283689923,ward_80,0.31723506634964177,0.31723506634964177,0.31723506634964177,0.31105697724156106,0.4009717902356825,0.1852443308847014,0.8147556691152986,0.17819926269382916,0.91,1.97,0.68,0.9,7.66
8861892487fffff,12.896276395155287,77.56796136363104,ward_147,0.4244247745396271,0.4244247745396271,0.4244247745396271,0.31609772578579415,0.17193594545506422,0.19966996699669964,0.8003300330033003,0.23372319418252555,1.75,1.46,0.92,1.05,9.8
8860145b6dfffff,13.000901576141489,77.60341336139636,ward_33,0.20386134205292308,0.20386134205292308,0.20386134205292308,0.28548588598328917,0.16198911330116603,0.14936654955818163,0.8506334504418184,0.0556933111652218,1.58,2.61,1.45,0.92,3.68
88618925abfffff,12.956009182061898,77.60265692369164,ward_24,0.764810703592106,0.764810703592106,0.764810703592106,0.786674736142848,0.3396382068914268,0.19642286809326095,0.8035771319067391,0.04658813189648807,1.7,2.8,2.17,0.69,3.12
8860145169fffff,12.888904499877894,77.5383710279848,ward_169,0.4830021864743432,0.4830021864743432,0.4830021864743432,0.9913317454609419,0.2731102414161732,0.19801980198019797,0.801980198019802,0.18663866513138835,0.21,0.54,1.1,0.88,7.57
886189255bfffff,12.91091813143185,77.65245817024963,ward_186,0.5067584588395572,0.5067584588395572,0.5067584588395572,0.1454430325235233,0.3477931566594348,0.17965506228042158,0.8203449377195784,0.055693609128406193,0.79,2.71,2.02,0.19,0.37
8861892405fffff,12.896016094794405,77.63534875308841,ward_179,0.39130088676480057,0.39130088676480057,0.39130088676480057,0.16862980324980062,0.13924940896759117,0.2079207920792079,0.7920792079207921,0.36717781925701765,2.13,1.48,1.14,0.98,14.49
8861892cc7fffff,13.038270653974694,77.61668610165916,ward_123,0.40484390922492514,0.40484390922492514,0.40484390922492514,0.622826969562014,0.18265433231864833,0.20281060364100925,0.7971893963589908,0.20450781368947138,0.68,1.31,0.85,0.36,8.3
8860145937fffff,13.068455060716225,77.5245145822217,ward_196,0.40203248230198474,0.40203248230198474,0.40203248230198474,0.8355175904193126,0.03630737866778071,0.19078036835941659,0.8092196316405834,0.09450486420894856,1.39,3.95,2.29,0.3,4.3
8860145a69fffff,12.94116399438934,77.56871230666587,ward_48,0.606823170488039,0.606823170488039,0.606823170488039,0.10743888201428872,0.08362673702788483,0.15106994570424784,0.8489300542957522,0.08070106956963564,0.28,3.81,2.04,0.72,2.95
8861892599fffff,12.926141126000608,77.58530576992891,ward_93,0.27465788529623086,0.27465788529623086,0.27465788529623086,0.523675059188164,0.08089073087457047,0.1453209837112744,0.8546790162887257,0.09380104878744208,0.74,0.42,1.9,0.77,4.5
88601458edfffff,13.001261567321468,77.48552113456252,ward_175,0.4716380042384207,0.4716380042384207,0.4716380042384207,0.4585908782746649,0.0865938382954738,0.18827850526988185,0.8117214947301181,0.034324450679939604,0.53,1.89,2.09,0.54,1.82
8861892edbfffff,12.963417125650698,77.62384889837921,ward_69,0.5482246567595794,0.5482246567595794,0.5482246567595794,0.31864865964200506,0.036414898067970394,0.21782178217821785,0.7821782178217822,0.26588515936327084,0.89,1.8,1.02,0.29,10.56
8860145a6dfffff,12.948630469633484,77.5730484621158,ward_25,0.6527027306197918,0.6527027306197918,0.6527027306197918,0.38397410005390775,0.27693871584564567,0.13451506440966676,0.8654849355903332,0.058919426241997794,2.21,3.46,1.08,1.08,0.63
886014585bfffff,12.963811268636016,77.50594389947854,ward_155,0.2817919989082907,0.2817919989082907,0.2817919989082907,0.7859570658632732,0.25147132032062136,0.17832428404130735,0.8216757159586927,0.05088624171444013,1.26,2.13,1.04,0.19,2.85
88618925e1fffff,12.948450785504795,77.62359570770249,ward_104,0.4605361898023051,0.4605361898023051,0.4605361898023051,0.09256169193170678,0.09618191741229921,0.20121366975407218,0.7987863302459278,0.10193703683235315,0.92,1.34,2.17,0.51,5.03
886189248bfffff,12.88131327009828,77.56771109930311,ward_178,0.24578718670689872,0.24578718670689872,0.24578718670689872,0.06798172926911684,0.07161271221400023,0.21718300862344297,0.782816991376557,0.08345185515336644,0.7,0.9,3.01,0.75,3.97
8860145a2bfffff,12.956210619770674,77.543700348909,ward_47,0.34959826168584496,0.34959826168584496,0.34959826168584496,0.961092124035206,0.06986535062313565,0.21877994251038005,0.78122005748962,0.06648061316913023,1.59,2.16,2.83,0.77,4.1
88601458e9fffff,12.993796652277847,77.48119064001158,ward_175,0.39465506715358956,0.39465506715358956,0.39465506715358956,0.8284422305194669,0.5485541215698174,0.22037687639731715,0.7796231236026828,0.1785274765307481,1.03,0.42,2.66,0.96,7.65
8860145aa7fffff,12.971353281795922,77.48502892872943,ward_183,0.49707064910543974,0.49707064910543974,0.49707064910543974,0.20832652978671634,0.14789527368370653,0.2145746832747791,0.7854253167252209,0.04982479170613096,0.58,2.71,2.15,1.26,3.0
8860145925fffff,13.0758558354854,77.55411721729632,ward_181,0.5859138731740073,0.5859138731740073,0.5859138731740073,0.7463136577908002,0.25045264590347754,0.18630895347599274,0.8136910465240073,0.0352951594968171,2.04,0.19,1.83,1.19,0.6
8860145b25fffff,13.023412325449543,77.58272639319948,ward_56,0.5548842531830801,0.5548842531830801,0.5548842531830801,0.854206146732823,0.9397633382415522,0.21015649952091983,0.7898435004790801,0.021111646555017325,1.36,1.96,1.91,0.74,2.13
8861892c09fffff,13.038107950647806,77.66727281142003,ward_193,0.569819907369579,0.569819907369579,0.569819907369579,0.7757264028262271,0.8474379129616478,0.23432343234323436,0.7656765676567656,0.2584413840350605,1.61,1.88,1.77,0.37,10.69
8861892535fffff,12.963325691016143,77.64913456086613,ward_130,0.22271839724578096,0.22271839724578096,0.22271839724578096,0.1897032120238915,0.7000201546228,0.22836154583200258,0.7716384541679975,0.19473262584119092,0.8,2.6,0.51,0.29,7.96
8861892483fffff,12.888810734815376,77.5636263162592,ward_178,0.6485678025448731,0.6485678025448731,0.6485678025448731,0.2260916931820877,0.0731631970674274,0.22995847971893962,0.7700415202810604,0.16887170688665556,1.61,0.65,1.58,1.35,7.56
8861892ec3fffff,12.97832387916077,77.64095929419825,ward_101,0.775860477437438,0.775860477437438,0.775860477437438,0.645388272957084,0.1673573535891773,0.20839987224528903,0.791600127754711,0.11969609460842863,0.96,0.71,2.51,0.81,5.59
8860145913fffff,13.038566375964486,77.51559870184013,ward_172,0.5536558606354169,0.5536558606354169,0.5536558606354169,0.49620550134948915,0.08029624710134446,0.21760885765995955,0.7823911423400405,0.08738069442078894,0.39,1.96,0.47,0.23,3.94
88618925b5fffff,12.963535205329858,77.59014581816213,ward_10,0.6305478440272574,0.6305478440272574,0.6305478440272574,0.5499463288635905,0.03250951523990211,0.21127435324177576,0.7887256467582242,0.06457415824652032,0.36,3.69,1.63,1.51,1.15
8861892e53fffff,12.970701229033873,77.67877155204599,ward_182,0.2677440045027013,0.2677440045027013,0.2677440045027013,0.4120887119144607,0.04841878998113776,0.22846800809113166,0.7715319919088683,0.12246500998610282,0.05,2.88,1.41,0.43,5.25
8861892cc5fffff,13.038244224722586,77.62511523148396,ward_143,0.5676421099500758,0.5676421099500758,0.5676421099500758,0.9667552400626488,0.0868800626811583,0.24587458745874585,0.7541254125412542,0.38615718881191413,1.73,1.64,1.01,0.54,14.93
8861892507fffff,12.948325525689262,77.65730978089742,ward_141,0.22363077721732,0.22363077721732,0.22363077721732,0.8930658802685334,0.24351407308213005,0.24752475247524752,0.7524752475247525,0.4720557350132487,1.67,0.34,1.44,0.52,17.62
886189243bfffff,12.89611575135375,77.61007251498825,ward_164,0.590680603252681,0.590680603252681,0.590680603252681,0.8511788558032921,0.17285185571365932,0.2009475141062493,0.7990524858937507,0.08847123622542431,1.73,2.51,2.14,0.64,4.97
886189242bfffff,12.90351695597619,77.63126231427002,ward_168,0.6447034359459446,0.6447034359459446,0.6447034359459446,0.5612612598116721,0.05429993253516017,0.23464281912062174,0.7653571808793782,0.1448689649627433,1.03,0.62,1.74,0.81,6.47
8860145b31fffff,13.008529268490514,77.55720481371397,ward_28,0.31844774699664297,0.31844774699664297,0.31844774699664297,0.243442080319398,0.07747543219622284,0.22804215905461514,0.7719578409453849,0.014558570448387737,1.06,1.78,1.73,0.73,1.66
8860145807fffff,13.001188941295043,77.51077058314904,ward_132,0.37881621556063083,0.37881621556063083,0.37881621556063083,0.4951230850346109,0.7879264794851466,0.25412541254125415,0.7458745874587458,0.5737682883649159,0.94,0.14,3.65,0.67,21.27
88601459edfffff,13.053521740145476,77.51584641636126,ward_176,0.49770887743108505,0.49770887743108505,0.49770887743108505,0.9874592880062069,0.9520756927304915,0.24752475247524758,0.7524752475247525,0.08869206976090464,0.72,2.1,3.07,0.64,4.41
88601696c7fffff,13.090877651860534,77.52909772386283,ward_196,0.3871582355514768,0.3871582355514768,0.3871582355514768,0.21137298236616878,0.2885802062387684,0.25742574257425743,0.7425742574257426,0.47093739084621655,1.51,4.98,1.4,0.21,18.18
88618924b9fffff,12.896307707020227,77.55954152244183,ward_163,0.21144083934680657,0.21144083934680657,0.21144083934680657,0.7779870281197325,0.6050419475007589,0.20057489619929733,0.7994251038007026,0.016892024066951075,0.9,2.03,0.91,0.79,1.18
88618924d7fffff,12.873847814287249,77.56337628064598,ward_178,0.20570989353553704,0.20570989353553704,0.20570989353553704,0.2967356309782181,0.2856655005925889,0.2607260726072607,0.7392739273927393,0.215000300649494,1.59,2.42,1.26,0.58,9.22
8861892569fffff,12.940726423001864,77.68669180974028,ward_190,0.5450710408885155,0.5450710408885155,0.5450710408885155,0.5683469097793489,0.9224314397805193,0.2623762376237624,0.7376237623762376,1.0,2.35,2.37,1.08,0.21,36.15
88601458c5fffff,12.986331944338778,77.47686056756483,ward_165,0.3700481741615236,0.3700481741615236,0.3700481741615236,0.5717663489254075,0.03771906907087482,0.2555094219099329,0.744490578090067,0.12137892662055084,1.56,1.32,1.36,0.31,5.71
8861892e93fffff,12.985937751109661,77.60316119029106,ward_23,0.8122855927914746,0.8122855927914746,0.8122855927914746,0.3920995586829455,0.5748341543974699,0.24853614393697435,0.7514638560630257,0.15054991638732518,1.18,4.11,0.08,0.38,5.88
8861892c57fffff,13.030665970694463,77.65449603016886,ward_160,0.566567332431082,0.566567332431082,0.566567332431082,0.277007517223193,0.40684981440074375,0.26732673267326734,0.7326732673267327,0.36052287704087627,1.14,1.98,3.11,0.83,14.48
88601696d9fffff,13.06847678865448,77.51609415564094,ward_196,0.43757287600441575,0.43757287600441575,0.43757287600441575,0.861782288812636,0.09722220101901269,0.26897689768976896,0.731023102310231,0.21388665114517197,1.48,3.36,2.53,0.82,9.6
8861892e05fffff,13.000581024924802,77.69615247715167,ward_197,0.4715796531549775,0.4715796531549775,0.4715796531549775,0.5625372273711182,0.4932962422450262,0.2706270627062706,0.7293729372937294,0.21942783073381567,1.49,3.28,1.33,0.47,9.36
886014598bfffff,13.038656172385041,77.4819284481307,ward_194,0.4445460843546711,0.4445460843546711,0.4445460843546711,0.1759992412402953,0.06875829256557267,0.2722772277227723,0.7277227722772277,0.4438129876928255,1.45,3.2,0.72,1.22,17.22
8860145ad9fffff,12.911533074703945,77.48404481204311,ward_189,0.23570639823785855,0.23570639823785855,0.23570639823785855,0.6556694428726824,0.042578175360093805,0.2650910252315554,0.7349089747684445,0.15678092230817953,1.37,1.29,2.4,1.13,7.35
8861892cc3fffff,13.030801930031977,77.61234549839781,ward_88,0.6054106935928235,0.6054106935928235,0.6054106935928235,0.6108935011615316,0.49705424708728624,0.2577983604812094,0.7422016395187906,0.0,0.76,1.02,1.24,0.88,1.36
88618924adfffff,12.911177188754195,77.5850545903377,ward_125,0.36282112298486147,0.36282112298486147,0.36282112298486147,0.4605257295003062,0.00323743608691257,0.21462791440434362,0.7853720855956564,0.06968635378476759,0.77,0.19,2.2,0.18,3.12
8861892527fffff,12.970763679292517,77.66190765414493,ward_146,0.4060080160749179,0.4060080160749179,0.4060080160749179,0.321713498972032,0.5410009796008473,0.2608857659959544,0.7391142340040455,0.16265795206462608,0.54,3.33,3.12,0.3,7.06
8861892eb5fffff,13.015810682380918,77.6205209256754,ward_82,0.6461678661976596,0.6461678661976596,0.6461678661976596,0.816717112461983,0.5213246942982263,0.26242946875332696,0.737570531246673,0.09180379558300733,1.86,2.9,2.33,0.75,5.2
88618924b1fffff,12.903804186389536,77.5554567178925,ward_135,0.2490211752798807,0.2490211752798807,0.2490211752798807,0.16138936287930922,0.15236000252021678,0.2093580325774513,0.7906419674225487,0.10296221201538885,1.19,3.49,2.51,1.24,5.57
88601458ebfffff,12.99382053014164,77.47277637212939,ward_175,0.674862116023071,0.674862116023071,0.674862116023071,0.5696095361162349,0.04831377198105824,0.2838283828382838,0.7161716171617162,0.44807744303075775,0.44,0.44,1.24,0.37,16.46
8861892e37fffff,13.015640858628782,77.6711061193879,ward_167,0.20440945731488225,0.20440945731488225,0.20440945731488225,0.8737848529948479,0.5686688814387092,0.28547854785478544,0.7145214521452146,0.42976020454418873,0.71,2.76,1.73,0.52,16.53
8861892e0bfffff,12.985640719825025,77.68746117125562,ward_187,0.3227372827915862,0.3227372827915862,0.3227372827915862,0.09317531351502506,0.7663502527081482,0.2871287128712871,0.7128712871287128,0.41556207279221735,0.76,5.35,0.59,0.54,15.83
886014583dfffff,13.008678975658661,77.50668544926921,ward_132,0.48499908107907597,0.48499908107907597,0.48499908107907597,0.863511687869319,0.5089230236881973,0.2887788778877888,0.7112211221122112,0.5550896068460508,1.33,1.64,1.8,0.28,20.73
8860145a87fffff,12.948934365776331,77.48045305300091,ward_177,0.49332765662777767,0.49332765662777767,0.49332765662777767,0.13918264729152044,0.27815810122793727,0.2810603641009263,0.7189396358990737,0.0879080492541297,1.71,1.22,2.24,0.43,4.63
8861892513fffff,12.933452538750462,77.63176943519348,ward_120,0.6087582718689715,0.6087582718689715,0.6087582718689715,0.06132052293012654,0.8897408273763152,0.22612583839029066,0.7738741616097093,0.010425804748810087,0.74,1.15,0.91,0.14,1.1
8861892491fffff,12.881377026374157,77.55087307866202,ward_178,0.48232526946442655,0.48232526946442655,0.48232526946442655,0.22963457662422526,0.11017597765091243,0.28425423187480037,0.7157457681251996,0.05623653376126256,1.31,2.65,1.62,0.61,3.4
8860145a5dfffff,12.918795665329197,77.54728707676385,ward_117,0.27241015709490807,0.27241015709490807,0.27241015709490807,0.6496645973535546,0.33536590032016483,0.2858511657617374,0.7141488342382626,0.13604864449773788,1.31,1.53,2.29,0.46,6.39
8861892ce9fffff,13.045713363957388,77.62945687128554,ward_162,0.42342829974202956,0.42342829974202956,0.42342829974202956,0.7087758943462391,0.9287183454927689,0.297029702970297,0.7029702970297029,0.6040506922022453,1.11,3.08,1.03,0.63,22.54
88601459dbfffff,13.01623820627605,77.47735195845837,ward_194,0.7187486836893726,0.7187486836893726,0.7187486836893726,0.6118415349408021,0.6019268939893139,0.2986798679867987,0.7013201320132013,0.26834087496802717,1.19,2.35,3.09,0.55,11.26
88618924a3fffff,12.911239225578088,77.56821165296499,ward_119,0.1429089847150827,0.1429089847150827,0.1429089847150827,0.0374667998566192,0.3016777816689251,0.2906419674225487,0.7093580325774513,0.1130623922754827,2.67,3.28,3.54,0.16,5.66
8860145b57fffff,12.978582021314107,77.56512705469368,ward_6,0.7194776863270032,0.7194776863270032,0.7194776863270032,0.07452754927462521,0.3860712324686258,0.2727563078888534,0.7272436921111466,0.1323601644970924,1.71,3.19,4.61,0.6,6.31
886014580dfffff,12.993673165862301,77.5232739710521,ward_81,0.5189224598387935,0.5189224598387935,0.5189224598387935,0.18418882608694603,0.03580265216495083,0.2840413073565421,0.7159586926434579,0.1834829755450015,1.94,1.85,1.88,0.37,8.17
8861892eabfffff,13.008286209374521,77.63303768112861,ward_110,0.5105767975410144,0.5105767975410144,0.5105767975410144,0.9572879491190872,0.38185167527816727,0.2954327690833599,0.7045672309166401,0.17516907793631786,0.36,3.7,1.13,0.82,7.36
8861892cbbfffff,13.053334603825563,77.58322872119092,ward_142,0.7002501402333237,0.7002501402333237,0.7002501402333237,0.6904674053045059,0.3450996591550632,0.3069306930693069,0.693069306930693,0.22674571025896334,1.1,1.46,2.52,0.35,9.47
88601459c7fffff,13.038611822060732,77.49876197601165,ward_174,0.5574824978967712,0.5574824978967712,0.5574824978967712,0.8093187666228668,0.02782237444283724,0.2389013094857873,0.7610986905142128,0.05334147354162434,1.15,2.62,2.5,0.52,2.99
886014584dfffff,12.978663142142524,77.53986398217546,ward_43,0.222674338400815,0.222674338400815,0.222674338400815,0.29067984801476193,0.23061748675645716,0.2001490471627808,0.7998509528372192,0.1083199959305488,0.8,2.54,0.89,0.51,5.05
8860145ae7fffff,12.956346312950867,77.5016124365523,ward_155,0.40367141826655145,0.40367141826655145,0.40367141826655145,0.2570018308713918,0.11398838005860013,0.2917598211434047,0.7082401788565953,0.1477160710851815,1.12,1.37,1.07,0.53,6.58
886014581bfffff,12.978818006233766,77.48935938871787,ward_165,0.578662814266083,0.578662814266083,0.578662814266083,0.5980559672936632,0.0022388203661434423,0.2629617800489727,0.7370382199510273,0.1038182580418761,1.52,3.37,1.03,0.55,4.95
8861892481fffff,12.888778935824439,77.57204633958901,ward_178,0.6800962525163146,0.6800962525163146,0.6800962525163146,0.07275625065922874,0.02292105473737534,0.30501437240498247,0.6949856275950175,0.20062898974292528,0.33,0.92,2.4,0.13,8.08
8860145a89fffff,12.933952696567287,77.48862057950039,ward_177,0.35436047953022404,0.35436047953022404,0.35436047953022404,0.0029489534935200046,0.3009872950963984,0.2657297987863303,0.7342702012136697,0.039083299777571384,0.72,2.95,1.69,1.19,1.97
88618925ddfffff,12.918580991605545,77.60623886842005,ward_109,0.33025522346020453,0.33025522346020453,0.33025522346020453,0.9636741030174931,0.09361404695489298,0.24656659214308532,0.7534334078569147,0.04541037425740531,1.9,2.13,0.65,1.22,3.13
88618924ebfffff,12.888714521437711,77.58888877560265,ward_154,0.6175556541628331,0.6175556541628331,0.6175556541628331,0.9410867204846013,0.9874660389188205,0.28915149579474086,0.7108485042052591,0.10416712526614837,1.7,2.16,1.02,0.51,5.21
8860145903fffff,13.04598662659816,77.53677349804973,ward_150,0.15823831316371406,0.15823831316371406,0.15823831316371406,0.12039159120491631,0.5718826831332094,0.32178217821782173,0.6782178217821783,0.41069779824926406,0.77,0.91,1.69,0.73,15.58
8860145b37fffff,13.016021735402642,77.5531185718465,ward_66,0.47129715886530044,0.47129715886530044,0.47129715886530044,0.011467474981181664,0.06504776035764938,0.29213243905035663,0.7078675609496434,0.13421699014203833,0.2,2.4,2.3,0.79,6.1
88618924c7fffff,12.881248426036322,77.58455230644537,ward_171,0.4018973628074603,0.4018973628074603,0.4018973628074603,0.1319701890139969,0.5148520724369394,0.24119024805706377,0.7588097519429362,0.03871362427337865,0.82,2.34,2.33,0.95,2.55
886189258bfffff,12.93357731745425,77.59806663617147,ward_58,0.48537548712323497,0.48537548712323497,0.48537548712323497,0.7439069283615779,0.27229255884761067,0.316192909613542,0.6838070903864579,0.16958854134066342,1.65,2.25,1.24,0.63,7.65
88618925ebfffff,12.940983026740932,77.6192558653598,ward_77,0.19919894013398237,0.19919894013398237,0.19919894013398237,0.1753676749378853,0.15387378603420412,0.18008091131693815,0.8199190886830618,0.05082842316740765,1.53,2.51,0.55,0.27,2.38
8860145829fffff,13.00863016815135,77.52352204369554,ward_116,0.4879805696667238,0.4879805696667238,0.4879805696667238,0.4116856788664255,0.15866304338938647,0.33003300330033003,0.66996699669967,0.27190255367402355,0.31,1.55,2.59,0.43,10.84
8861892525fffff,12.970732591344994,77.67033920608479,ward_182,0.685006008576299,0.685006008576299,0.685006008576299,0.5916269266995937,0.22943425087691455,0.32098371127435316,0.6790162887256468,0.14105624957145,0.22,3.35,2.95,0.72,6.24
8860145b39fffff,13.001036304576731,77.56129104486568,ward_28,0.6693680003336655,0.6693680003336655,0.6693680003336655,0.24647446274454224,0.37223802873401635,0.29032258064516125,0.7096774193548387,0.05852915044281673,0.47,1.12,0.52,0.46,3.12
88618925a9fffff,12.955979311817666,77.61108247740847,ward_52,0.47549630558752687,0.47549630558752687,0.47549630558752687,0.5208980345694809,0.008363134861398015,0.33498349834983493,0.665016501650165,0.22531942842081992,0.52,2.41,1.42,0.72,9.35
8860145b67fffff,13.008423985246273,77.59090034526538,ward_45,0.3117689230278265,0.3117689230278265,0.3117689230278265,0.3147975594041426,0.01240852288000418,0.32577451293516446,0.6742254870648355,0.10855139152872766,3.01,0.81,0.88,1.16,5.22
8861892cd5fffff,13.030828297057552,77.60391777923702,ward_97,0.281993226085943,0.281993226085943,0.281993226085943,0.0459727818100464,0.4068867531035543,0.3273714468221015,0.6726285531778985,0.1481901843675025,0.51,1.48,2.42,0.49,6.55
8861892c8dfffff,13.045765522361181,77.61259817836199,ward_123,0.28657479233989147,0.28657479233989147,0.28657479233989147,0.011524012661631356,0.31391503186656305,0.3399339933993399,0.6600660066006601,0.2778010567145832,1.32,1.98,1.06,0.51,11.19
8861892ed1fffff,12.970885288952777,77.62818939165581,ward_69,0.5567449783060362,0.5567449783060362,0.5567449783060362,0.36838024485738347,0.14445944992329252,0.29750878313637813,0.7024912168636219,0.0293029930030178,1.1,0.92,0.55,0.96,2.37
8860145129fffff,12.903924763592265,77.52178605560617,ward_159,0.4410406878827577,0.4410406878827577,0.4410406878827577,0.2528936485311707,0.004428706965653909,0.3432343234323432,0.6567656765676568,0.2247944682713888,1.22,1.51,0.52,1.06,9.27
8861892d99fffff,13.083161058710887,77.61744490525868,ward_191,0.1286847817337779,0.1286847817337779,0.1286847817337779,0.1590750068209985,0.002159338228917672,0.3448844884488449,0.6551155115511551,0.5645073333873155,0.18,0.31,1.84,1.12,20.64
88618920b3fffff,12.955665549865621,77.69538173748644,ward_173,0.2241929641099371,0.2241929641099371,0.2241929641099371,0.2292944632443969,0.432990464037225,0.3465346534653465,0.6534653465346535,0.49431246943886575,1.68,0.86,1.2,0.97,18.6
8861892547fffff,12.933290413479257,77.67391581921842,ward_190,0.7525474269366877,0.7525474269366877,0.7525474269366877,0.4233191806273097,0.10344910824896589,0.3481848184818482,0.6518151815181519,0.4432426658509729,1.16,2.23,2.02,0.9,17.22
8861892e9dfffff,12.985880539373694,77.62001482567304,ward_44,0.12457041785360544,0.12457041785360544,0.12457041785360544,0.6763014824415617,0.045629789100343605,0.3272649845629725,0.6727350154370275,0.051941855417255295,1.29,2.36,1.31,0.46,3.13
8860145805fffff,13.001164185860832,77.51918866421755,ward_105,0.17617656384100136,0.17617656384100136,0.17617656384100136,0.2905421116348911,0.13492410611094607,0.3514851485148515,0.6485148514851484,0.25818845055391587,1.23,1.43,2.41,0.29,10.56
8861892cabfffff,13.060753765561925,77.60442229794286,ward_161,0.502692746459788,0.502692746459788,0.502692746459788,0.9013944903378919,0.05134261006043158,0.3531353135313532,0.6468646864686468,0.2087862777355071,0.76,0.56,1.81,0.66,8.55
8861892ecbfffff,12.970825032397936,77.64504693334098,ward_130,0.3420892690831594,0.3420892690831594,0.3420892690831594,0.24503925362454154,0.1869334270444027,0.3204513999787076,0.6795486000212925,0.019790256245887212,0.97,1.05,2.11,0.66,1.34
88618925a5fffff,12.970944449560163,77.61133503110806,ward_21,0.3472283249205165,0.3472283249205165,0.3472283249205165,0.02482994775888691,0.21914304777643648,0.3334397955924625,0.6665602044075375,0.0767283424019101,0.33,0.94,3.36,0.35,2.77
8860169647fffff,13.090724268660109,77.58807040296959,ward_198,0.1435826531785852,0.1435826531785852,0.1435826531785852,0.49402219528837854,0.05729446445340966,0.33498349834983504,0.665016501650165,0.09346591175232878,1.66,2.88,2.72,0.43,4.96
8860169655fffff,13.083278569043678,77.57530470307404,ward_180,0.41569400142611646,0.41569400142611646,0.41569400142611646,0.4889688472444065,0.2976321812395047,0.3597359735973598,0.6402640264026402,0.40514772936566035,0.31,0.54,1.87,0.36,15.09
8860145aa3fffff,12.963888765272918,77.48069889077632,ward_183,0.44803576183236016,0.44803576183236016,0.44803576183236016,0.016584524854775483,0.1974168452834486,0.3497285212392207,0.6502714787607793,0.023438923266127572,1.27,1.66,0.68,0.87,2.18
8861892e33fffff,13.00817104531211,77.66676186731145,ward_167,0.733285033450618,0.733285033450618,0.733285033450618,0.7973445627134316,0.8908609494364093,0.36303630363036304,0.636963696369637,0.1860443791136107,1.59,4.23,3.25,0.88,8.73
8861892c9bfffff,13.030905749818029,77.57863940067654,ward_98,0.44889072767172444,0.44889072767172444,0.44889072767172444,0.7370059504094679,0.33315600017883235,0.27057383157670606,0.7294261684232939,0.05734299182200987,0.77,1.86,3.46,0.74,2.13
88618925c3fffff,12.926048129416692,77.61057744573029,ward_87,0.3427082737597654,0.3427082737597654,0.3427082737597654,0.5420245176292059,0.9965911474202636,0.34270201213669754,0.6572979878633025,0.1893846356063992,0.54,3.13,0.94,0.97,8.04
8861892cadfffff,13.06819790803923,77.61719194543475,ward_191,0.5831420517719661,0.5831420517719661,0.5831420517719661,0.5153832284294186,0.021870695879944516,0.367986798679868,0.6320132013201321,0.20680457708884448,1.97,1.95,1.88,0.2,8.93
88618924b5fffff,12.911269835276796,77.55979137930093,ward_128,0.8376129736528334,0.8376129736528334,0.8376129736528334,0.3718003221727713,0.26903505066543393,0.29809432556158844,0.7019056744384116,0.09033172523126165,0.68,3.68,3.03,0.31,3.56
8861892097fffff,12.94069311529191,77.69512487563678,ward_190,0.26103326377510716,0.26103326377510716,0.26103326377510716,0.08677482836574338,0.284492219756421,0.37128712871287123,0.6287128712871288,0.9508880832773512,0.67,0.84,2.46,0.57,34.12
8861892589fffff,12.933546532603962,77.60649114256897,ward_87,0.7739072153765577,0.7739072153765577,0.7739072153765577,0.2526178645380477,0.6961494269870452,0.3368465878845948,0.6631534121154052,0.04950021109384686,0.85,3.21,2.41,0.94,2.08
8861892ca3fffff,13.06824713973211,77.60033434090406,ward_161,0.4148816324464809,0.4148816324464809,0.4148816324464809,0.5226347156531335,0.019548844040815853,0.3625039923347173,0.6374960076652827,0.1493326402331792,0.78,1.93,1.08,0.4,6.56
