h3_id,centroid_lat,centroid_lon,ward_id,mean_aqi,mean_electricity_kwh,mean_water_liters,mean_traffic_speed_kmph,mean_mobility_count,green_cover_ratio,built_density_score,compactness_score,sprawl_index,time_to_nearest_bus_min,time_to_nearest_metro_min,time_to_nearest_hospital_min,time_to_nearest_school_min,time_to_nearest_park_min,electricity_stress_index,water_stress_index,sewage_stress_index,pollution_stress_index,mobility_stress_index,amenity_gap_score,transport_gap_score,resource_gap_score
886189259bfffff,12.926171579055962,77.57688347032666,,76.20053927586439,283.91320931866454,715.8004006983991,35.84299637997854,3621.518894183003,0.3548387096774194,109.4059405940594,0.15330565314595976,0.8466943468540402,0.69,1.41,3.59,0.18,0.67,0.6485678025448731,0.6485678025448731,0.6485678025448731,0.2260916931820877,0.0731631970674274,0.08924127315305479,0.144,0.0
8860145a03fffff,12.941279179397798,77.53503253561821,,143.17614763703753,270.57028554343515,1145.3677642192722,28.408238931266176,3938.4126265581763,0.06451612903225806,109.81848184818482,0.22383689981901417,0.7761631001809859,1.3,2.12,1.41,0.52,5.38,0.775860477437438,0.775860477437438,0.775860477437438,0.645388272957084,0.1673573535891773,0.1255494958355282,0.164,0.0
8861892421fffff,12.910984533466166,77.63560250473425,,119.34669763106245,248.40859018477246,625.8965635865768,35.14644177908638,1004.3932924678456,0.25806451612903225,110.23102310231023,0.17875013307782392,0.821249866922176,0.87,1.39,0.8,0.27,2.4,0.5536558606354169,0.5536558606354169,0.5536558606354169,0.49620550134948915,0.08029624710134446,0.05337780572394385,0.10399999999999998,0.0
8861892cadfffff,13.06819790803923,77.61719194543475,,127.93089504693761,251.7107103072821,826.7727367966471,40.40710712892943,279.0768745583323,0.0,110.64356435643563,0.24257425742574254,0.7574257425742574,1.97,1.95,1.88,0.2,8.93,0.6305478440272574,0.6305478440272574,0.6305478440272574,0.5499463288635905,0.03250951523990211,0.2253408344532784,0.0040000000000000036,0.0
8860145b49fffff,12.971002514823699,77.59448385371344,,105.91044888125644,84.72404748947278,649.6191111603773,38.489142476509734,322.19153951275536,0.0,111.05610561056105,0.24422442244224418,0.7557755775577558,0.72,3.92,1.22,0.68,8.44,0.2677440045027013,0.2677440045027013,0.2677440045027013,0.4120887119144607,0.04841878998113776,0.21073141025728964,0.64,0.0
88618925c5fffff,12.933484143327219,77.62334254233176,,194.50914000399274,209.3437609522359,863.0914850849788,34.527123859154145,673.1406476349871,0.2903225806451613,111.46864686468646,0.17449164271265835,0.8255083572873416,2.01,2.07,1.35,0.52,1.88,0.5676421099500758,0.5676421099500758,0.5676421099500758,0.9667552400626488,0.0868800626811583,0.03271241717958355,0.01200000000000001,0.0
8861892c93fffff,13.038398676601663,77.57455239721565,,182.73849855348368,138.40338448814313,247.12002725477805,24.328260875958875,3910.7298374849665,0.1935483870967742,111.88118811881188,0.19961673586713508,0.800383264132865,0.66,1.67,4.04,0.93,4.32,0.22363077721732,0.22363077721732,0.22363077721732,0.8930658802685334,0.24351407308213005,0.09109303022916386,0.20199999999999996,0.0
88618924bbfffff,12.896338746761696,77.5511224781984,,176.04774770713928,293.06717269863975,497.6347461996742,28.06862305163489,3804.2202670682514,0.03225806451612903,112.29372937293729,0.2411370169274992,0.7588629830725008,0.33,3.3,1.04,0.38,0.79,0.590680603252681,0.590680603252681,0.590680603252681,0.8511788558032921,0.17285185571365932,0.015518298261483569,0.594,0.0
8860145a49fffff,12.918735693049518,77.56412646243572,,129.73826582067272,213.31352787757123,1059.1496899646636,37.82543291860871,2606.3769366082283,0.12903225806451613,112.70627062706271,0.21846055573299264,0.7815394442670074,1.08,4.13,2.14,0.49,5.94,0.6447034359459446,0.6447034359459446,0.6447034359459446,0.5612612598116721,0.05429993253516017,0.13566427729396846,0.61,0.0
8861892ec7fffff,12.98579266535019,77.64530124516153,,78.97197312454213,124.83871821019255,583.5603518095954,35.41863796310915,2674.1426902762914,0.0,113.11881188118812,0.2524752475247525,0.7475247524752475,0.4,1.81,2.78,1.61,11.81,0.31844774699664297,0.31844774699664297,0.31844774699664297,0.243442080319398,0.07747543219622284,0.271702606988312,0.28200000000000003,0.0
8860145a11fffff,12.933842101009484,77.52228192831956,,119.17379974759311,62.116957720677945,1075.8314893591778,12.004022339122413,3286.5947038021977,0.22580645161290322,113.53135313531354,0.19674225487064836,0.8032577451293517,0.72,2.06,2.9,0.23,5.91,0.37881621556063083,0.37881621556063083,0.37881621556063083,0.4951230850346109,0.7879264794851466,0.13795382829841182,0.268,0.0
8861892ea9fffff,13.008257830533166,77.64146753530702,,197.81626501632368,285.63881370906006,267.46984147824486,10.413446715399623,1700.6870796644375,0.03225806451612903,113.94389438943895,0.24752475247524758,0.7524752475247525,1.6,2.81,0.86,0.5,8.17,0.49770887743108505,0.49770887743108505,0.49770887743108505,0.9874592880062069,0.9520756927304915,0.2105031709704427,0.242,0.0
8860145b61fffff,13.000929070055918,77.59498730472524,,73.84947165752763,112.46816403176317,839.6134744794172,22.422616442668893,3317.690406912178,0.06451612903225806,114.35643564356435,0.24081763015011182,0.7591823698498882,1.6,1.97,1.05,0.95,2.47,0.3871582355514768,0.3871582355514768,0.3871582355514768,0.21137298236616878,0.2885802062387684,0.04075042157864394,0.07399999999999998,0.0
886189255bfffff,12.91091813143185,77.65245817024963,,164.35657868114075,51.241766688241995,652.6108504553745,14.465742777796311,2304.881230181797,0.12903225806451613,114.76897689768977,0.2256467582242095,0.7743532417757906,0.79,2.71,2.02,0.19,0.37,0.21144083934680657,0.21144083934680657,0.21144083934680657,0.7779870281197325,0.6050419475007589,0.04848349514627668,0.384,0.0
8860145a81fffff,12.941443778845336,77.48453682123275,,87.48472555151608,115.0201105858044,308.4775857876192,22.536790459318425,1866.8327252443307,0.12903225806451613,115.18151815181518,0.22708399872245288,0.7729160012775471,2.13,2.68,0.81,0.48,2.97,0.20570989353553704,0.20570989353553704,0.20570989353553704,0.2967356309782181,0.2856655005925889,0.06526534910131188,0.11000000000000006,0.0
8860145a35fffff,12.963731317117672,77.53119609815313,,130.87007976838999,150.328324519538,1091.9726295349633,10.66874179029943,3524.334390241292,0.6129032258064516,115.5940594059406,0.10156499520919834,0.8984350047908016,0.35,1.17,1.63,0.92,0.4,0.5450710408885155,0.5450710408885155,0.5450710408885155,0.5683469097793489,0.9224314397805193,0.02939091027746657,0.16399999999999998,0.0
8861892ed5fffff,12.978353657521334,77.63253030668537,,131.41627792050508,220.60264724610687,232.9485557632221,39.75835187954152,3552.448718987021,0.25806451612903225,116.006600660066,0.19589055679761522,0.8041094432023848,0.24,0.91,1.22,0.65,2.24,0.3700481741615236,0.3700481741615236,0.3700481741615236,0.5717663489254075,0.03771906907087482,0.03857193629393214,0.134,0.0
8861892eadfffff,13.015727007540049,77.64580994508394,,102.71751632973441,280.70518587511043,1182.0211902256624,14.972920873620984,3008.5680021670023,0.03225806451612903,116.41914191419141,0.25710635579687,0.74289364420313,2.28,1.2,2.66,0.64,3.43,0.8122855927914746,0.8122855927914746,0.8122855927914746,0.3920995586829455,0.5748341543974699,0.06958354174850682,0.21599999999999997,0.0
8860145b25fffff,13.023412325449543,77.58272639319948,,84.33348968579479,227.8548939131392,752.9512757157443,18.599226802222056,3043.6506695040775,0.0967741935483871,116.83168316831683,0.24145640370488664,0.7585435962951134,1.36,1.96,1.91,0.74,2.13,0.566567332431082,0.566567332431082,0.566567332431082,0.277007517223193,0.40684981440074375,0.03572184380853154,0.11999999999999997,0.0
8861892427fffff,12.918484896366223,77.6315158620605,,177.741468597729,257.0053147473094,235.64484692407066,33.59715694799804,4929.948699131624,0.2903225806451613,117.24422442244224,0.19088683061854572,0.8091131693814543,0.61,2.0,0.64,1.18,1.34,0.43757287600441575,0.43757287600441575,0.43757287600441575,0.861782288812636,0.09722220101901269,0.017156864672728384,0.278,0.0
8860145957fffff,13.031029347929861,77.53652471455983,,129.94208027484473,220.83444551963314,516.8384708681682,16.538027972320634,2814.37950104209,0.06451612903225806,117.65676567656766,0.2531672522090919,0.746832747790908,2.2,1.98,1.82,0.55,4.92,0.4715796531549775,0.4715796531549775,0.4715796531549775,0.5625372273711182,0.4932962422450262,0.10897412259944846,0.04400000000000004,0.0
8860145ae5fffff,12.95631971982018,77.51002842207087,,68.19910877312877,266.243685208314,206.25368368918112,36.28710308179778,4966.393287976776,0.1935483870967742,118.06930693069307,0.2195784094538486,0.7804215905461513,0.71,2.37,0.42,0.62,3.01,0.4445460843546711,0.4445460843546711,0.4445460843546711,0.1759992412402953,0.06875829256557267,0.06959144510050443,0.332,0.0
88618925cdfffff,12.92598476642781,77.6274292079125,,144.8183923940334,143.25937616313973,241.5614601472576,39.17173866324693,2654.117406444835,0.0967741935483871,118.48184818481847,0.24741829021611836,0.7525817097838816,2.09,2.74,2.46,0.46,2.24,0.23570639823785855,0.23570639823785855,0.23570639823785855,0.6556694428726824,0.042578175360093805,0.05278400218419758,0.13000000000000006,0.0
8861892c09fffff,13.038107950647806,77.66727281142003,,137.66618538662584,208.38994669831604,958.5234189765182,16.458735538700644,895.1296663560878,0.0,118.89438943894389,0.2755775577557756,0.7244224422442245,1.61,1.88,1.77,0.37,10.69,0.6054106935928235,0.6054106935928235,0.6054106935928235,0.6108935011615316,0.49705424708728624,0.27248770712019554,0.05399999999999996,0.0
8860145b47fffff,12.985993866794137,77.58631073934812,,113.64745146246923,131.54346972548075,661.344572581496,44.48586156066292,1557.264866554693,0.03225806451612903,119.3069306930693,0.26828489300542957,0.7317151069945704,1.99,5.02,2.57,0.44,6.07,0.36282112298486147,0.36282112298486147,0.36282112298486147,0.4605257295003062,0.00323743608691257,0.1380001954757755,0.606,0.0
8861892cbbfffff,13.053334603825563,77.58322872119092,,91.47452176055856,238.64075972195212,234.34312717844335,15.584916010249724,2630.869465223365,0.0,119.71947194719472,0.27887788778877887,0.7211221122112211,1.1,1.46,2.52,0.35,9.47,0.4060080160749179,0.4060080160749179,0.4060080160749179,0.321713498972032,0.5410009796008473,0.23178888839451944,0.07199999999999998,0.0
8860145839fffff,13.001213423299136,77.50235330101737,,170.54306119929947,189.85877573915457,1166.631643873246,15.964400843990873,1733.6674391119388,0.0,120.13201320132013,0.28052805280528054,0.7194719471947195,1.95,1.69,2.86,1.26,19.51,0.6461678661976596,0.6461678661976596,0.6461678661976596,0.816717112461983,0.5213246942982263,0.4925380832264231,0.052000000000000005,0.0
8861892407fffff,12.896049586345388,77.62692254536819,,65.86542531729216,155.60032541954362,211.49194540318587,29.37848637956378,412.2629899256619,0.0,120.54455445544555,0.2821782178217822,0.7178217821782178,1.58,2.05,0.68,1.09,12.33,0.2490211752798807,0.2490211752798807,0.2490211752798807,0.16138936287930922,0.15236000252021678,0.3219262951828255,0.09399999999999994,0.0
8861892e87fffff,13.000817448503527,77.62869630748013,,131.0717631856293,263.1578639420302,870.693317270382,38.501205898881466,568.0261224206106,0.0967741935483871,120.95709570957095,0.256361119982966,0.7436388800170339,1.65,4.38,1.46,0.27,0.64,0.674862116023071,0.674862116023071,0.674862116023071,0.5696095361162349,0.04831377198105824,0.028979679802470723,0.546,0.0
8860169655fffff,13.083278569043678,77.57530470307404,,179.65867726761385,69.33868716262629,524.8319003746336,15.080835037673046,1364.805881384217,0.0,121.36963696369637,0.28547854785478544,0.7145214521452146,0.31,0.54,1.87,0.36,15.09,0.20440945731488225,0.20440945731488225,0.20440945731488225,0.8737848529948479,0.5686688814387092,0.3947861393677196,0.046000000000000006,0.0
8861892eedfffff,13.000701435072846,77.66241803701115,,54.969373035149346,136.31978831471753,517.2014969854005,12.249963553118908,1417.0529418371739,0.16129032258064516,121.78217821782178,0.2408176301501118,0.7591823698498882,1.53,4.91,2.78,0.35,0.04,0.3227372827915862,0.3227372827915862,0.3227372827915862,0.09317531351502506,0.7663502527081482,0.07249076411150496,0.6759999999999999,0.0
8861892425fffff,12.918452318440698,77.6399431167725,,178.01771114180784,191.38743310051112,695.6145706464947,16.21322727445225,1020.5432991550539,0.0967741935483871,122.1947194719472,0.26083253486638985,0.7391674651336102,0.7,2.97,0.75,0.38,4.38,0.48499908107907597,0.48499908107907597,0.48499908107907597,0.863511687869319,0.5089230236881973,0.10713853837970884,0.454,0.0
8860145827fffff,13.023610698140258,77.51535101207389,,62.31827430787105,213.34753850605432,605.8136665838658,22.836293632080583,1082.5896235847044,0.06451612903225806,122.60726072607261,0.27169168529756205,0.728308314702438,1.29,2.57,2.9,0.36,8.24,0.49332765662777767,0.49332765662777767,0.49332765662777767,0.13918264729152044,0.27815810122793727,0.19556565364387246,0.25599999999999995,0.0
88618925a7fffff,12.970973619072177,77.60290904439074,,49.88110358209006,210.0185917900957,950.3103291583395,10.96518846563133,1341.9737077209825,0.0,123.01980198019803,0.2920792079207921,0.7079207920792079,0.67,2.38,2.92,0.39,11.78,0.6087582718689715,0.6087582718689715,0.6087582718689715,0.06132052293012654,0.8897408273763152,0.29117805719280987,0.34199999999999997,0.0
8861892ec5fffff,12.985762825328313,77.65373164169289,,76.76645558745754,269.88525458767356,282.85681277220635,32.500713955221144,1089.0860051536233,0.0,123.43234323432343,0.29372937293729373,0.7062706270627063,1.63,2.44,4.4,1.03,10.29,0.48232526946442655,0.48232526946442655,0.48232526946442655,0.22963457662422526,0.11017597765091243,0.22801096457140477,0.162,0.0
8860145b3dfffff,13.00850335883035,77.5656275008349,,143.85921886112678,76.99770253369677,673.3891587571571,20.73635106062268,755.2130201873834,0.03225806451612903,123.84488448844884,0.2858511657617374,0.7141488342382626,0.78,0.46,2.16,0.47,2.67,0.27241015709490807,0.27241015709490807,0.27241015709490807,0.6496645973535546,0.33536590032016483,0.05545934319566963,0.064,0.0
886189256dfffff,12.948195883941374,77.69103656283248,,153.30125885875213,145.65265555125794,750.1759021814775,10.613558778038621,3265.1368642815105,0.0,124.25742574257426,0.297029702970297,0.7029702970297029,1.2,1.46,1.51,0.5,29.97,0.42342829974202956,0.42342829974202956,0.42342829974202956,0.7087758943462391,0.9287183454927689,0.8158515798747533,0.052000000000000005,0.0
8860145951fffff,13.023538364312362,77.54061079499613,,137.8176179099907,268.48778011721777,959.7725014292206,14.516448954322733,3245.0393412988647,0.06451612903225806,124.66996699669967,0.2794101990844246,0.7205898009155753,2.18,1.4,0.77,1.41,5.88,0.7187486836893726,0.7187486836893726,0.7187486836893726,0.6118415349408021,0.6019268939893139,0.1351358353191134,0.15600000000000006,0.0
8861892cc9fffff,13.023279425240567,77.62486191422089,,46.07087070257451,57.28177859073739,403.2243462016102,21.923523112910225,1123.7902413338236,0.0967741935483871,125.08250825082509,0.2712658362610455,0.7287341637389545,2.16,1.29,1.6,0.36,3.09,0.1429089847150827,0.1429089847150827,0.1429089847150827,0.0374667998566192,0.3016777816689251,0.06597132986878848,0.17400000000000002,0.0
8860145857fffff,12.97876747713477,77.50619105804483,,51.9907049161613,254.62573448221528,1031.0175008011197,19.17361978995355,3198.6605245347273,0.0967741935483871,125.4950495049505,0.2727563078888534,0.7272436921111466,0.43,2.53,1.21,0.07,2.02,0.7194776863270032,0.7194776863270032,0.7194776863270032,0.07452754927462521,0.3860712324686258,0.047069502119066214,0.41999999999999993,0.0
8860145931fffff,13.060966081822217,77.52860089793661,,69.5072578346456,157.74842129308786,956.0831602085038,39.99457022516998,4697.579975433372,0.0,125.9075907590759,0.3036303630363036,0.6963696369636965,2.02,2.33,4.15,0.75,12.6,0.5189224598387935,0.5189224598387935,0.5189224598387935,0.18418882608694603,0.03580265216495083,0.29707069100148525,0.06200000000000001,0.0
8860169657fffff,13.08330124464746,77.56687905396377,,192.99689878605218,258.2712693777626,416.1803938420039,19.29462429452003,2237.317844248893,0.12903225806451613,126.32013201320132,0.26588949217502394,0.7341105078249761,1.42,1.3,0.5,1.19,4.57,0.5105767975410144,0.5105767975410144,0.5105767975410144,0.9572879491190872,0.38185167527816727,0.10556588504249176,0.023999999999999976,0.0
88618925a5fffff,12.970944449560163,77.61133503110806,,150.37678427228647,259.6733207998265,947.6319709641904,20.41690535297911,4524.069997986173,0.06451612903225806,126.73267326732673,0.28712871287128716,0.7128712871287128,0.33,0.94,3.36,0.35,2.77,0.7002501402333237,0.7002501402333237,0.7002501402333237,0.6904674053045059,0.3450996591550632,0.07710541980847882,0.122,0.0
886014596dfffff,13.053358957417162,77.57480314076648,,169.36129932156834,288.9020006781927,390.74291998701347,41.00916875564188,3510.9307397151747,0.03225806451612903,127.14521452145215,0.2986266368572341,0.7013733631427659,1.69,0.36,3.49,0.44,1.96,0.5574824978967712,0.5574824978967712,0.5574824978967712,0.8093187666228668,0.02782237444283724,0.0736877983632662,0.266,0.0
8861892cc5fffff,13.038244224722586,77.62511523148396,,86.51741561472062,139.01512726779066,205.58678703390825,24.934695695176863,4650.028110800913,0.0,127.55775577557756,0.31023102310231027,0.6897689768976898,1.73,1.64,1.01,0.54,14.93,0.222674338400815,0.222674338400815,0.222674338400815,0.29067984801476193,0.23061748675645716,0.3983029928971779,0.018000000000000016,0.0
8861892c85fffff,13.053259892997628,77.60851024377602,,81.13791624512012,141.49324504300546,706.8411153181275,32.191522575321535,1094.169555964994,0.06451612903225806,127.97029702970298,0.2917598211434047,0.7082401788565953,0.93,1.32,0.88,0.46,6.54,0.40367141826655145,0.40367141826655145,0.40367141826655145,0.2570018308713918,0.11398838005860013,0.16498654235601998,0.078,0.0
8860145911fffff,13.038543241810814,77.52401826336072,,135.61560428930557,296.5526024869472,408.96679925045635,44.639583111607315,4930.353670175088,0.06451612903225806,128.3828382838284,0.2933035239007772,0.7066964760992228,1.67,1.31,0.89,1.01,7.27,0.578662814266083,0.578662814266083,0.578662814266083,0.5980559672936632,0.0022388203661434423,0.1773742266687595,0.07199999999999998,0.0
88601459c7fffff,13.038611822060732,77.49876197601165,,51.707769619099864,235.79050618435107,1008.0141127284518,41.65823509548936,399.3650713710425,0.22580645161290322,128.7953795379538,0.24401149792398596,0.755988502076014,1.15,2.62,2.5,0.52,2.99,0.6800962525163146,0.6800962525163146,0.6800962525163146,0.07275625065922874,0.02292105473737534,0.06308441455973329,0.29400000000000004,0.0
8861892ca5fffff,13.075691759446679,77.61310361408685,,40.55722267633335,199.28619201067465,267.53287984925936,21.94927921097701,3218.942931483859,0.0,129.20792079207922,0.3168316831683169,0.6831683168316831,1.45,1.86,1.61,0.93,9.23,0.35436047953022404,0.35436047953022404,0.35436047953022404,0.0029489534935200046,0.3009872950963984,0.22417788837224306,0.08200000000000003,0.0
8860169647fffff,13.090724268660109,77.58807040296959,,194.01697994832477,118.925101152153,609.9049979785964,33.91585884106001,4634.496493727922,0.06451612903225806,129.62046204620464,0.2979346321728948,0.7020653678271052,1.66,2.88,2.72,0.43,4.96,0.33025522346020453,0.33025522346020453,0.33025522346020453,0.9636741030174931,0.09361404695489298,0.10980832940391672,0.244,0.0
8861892583fffff,12.941074739876619,77.59398050332995,,190.40902376790766,211.42292910187695,952.1782674184896,10.12422213591516,525.0179294458949,0.03225806451612903,130.03300330033005,0.3098051740657938,0.6901948259342062,2.67,0.65,2.15,0.69,5.23,0.6175556541628331,0.6175556541628331,0.6175556541628331,0.9410867204846013,0.9874660389188205,0.11237689842650905,0.4039999999999999,0.0
8861892581fffff,12.941044442112092,77.60240482818998,,59.31671771557879,77.7494289739934,329.72201837757837,15.024388735094952,1510.8515991014597,0.06451612903225806,130.44554455445544,0.3010220376876397,0.6989779623123603,1.55,1.8,2.06,0.5,5.88,0.15823831316371406,0.15823831316371406,0.15823831316371406,0.12039159120491631,0.5718826831332094,0.13435604903404993,0.05,0.0
8860145843fffff,12.97871585597339,77.5230259231965,,41.917913858884916,243.3878633085968,370.3952149548108,36.66983232890824,3772.8900090973584,0.06451612903225806,130.85808580858085,0.3025657404450122,0.6974342595549878,2.1,1.58,3.32,0.42,6.32,0.47129715886530044,0.47129715886530044,0.47129715886530044,0.011467474981181664,0.06504776035764938,0.14324692102856484,0.10400000000000001,0.0
8861892ea1fffff,13.015755173949387,77.63737947662258,,61.166204855799826,230.08866201156607,240.19413916134272,16.0933066171477,2816.109612386772,0.0967741935483871,131.27062706270627,0.2936229106781646,0.7063770893218354,1.28,2.18,1.48,0.49,3.3,0.4018973628074603,0.4018973628074603,0.4018973628074603,0.1319701890139969,0.5148520724369394,0.06882063949488645,0.18000000000000002,0.0
8861892ee5fffff,13.0082002485776,77.65832962865115,,158.9128533458739,159.09947758548813,840.5809441771293,23.075893483301016,4078.8330525496904,0.0967741935483871,131.68316831683168,0.29511338230597256,0.7048866176940274,1.09,3.31,4.44,0.71,4.88,0.48537548712323497,0.48537548712323497,0.48537548712323497,0.7439069283615779,0.27229255884761067,0.1110809937342303,0.44400000000000006,0.0
88618924d7fffff,12.873847814287249,77.56337628064598,,68.09822663059609,92.72078295679691,365.7554402716571,29.277555924864384,4737.642388183509,0.0,132.0957095709571,0.3283828382838284,0.6716171617161716,1.59,2.42,1.26,0.58,9.22,0.19919894013398237,0.19919894013398237,0.19919894013398237,0.1753676749378853,0.15387378603420412,0.23373393936487744,0.16599999999999998,0.0
8861892509fffff,12.933323385768599,77.66548495395962,,105.84607109979135,231.78735060650752,473.5577414215451,28.96275421997636,3996.610711200002,0.0,132.5082508250825,0.33003300330033003,0.66996699669967,1.33,2.34,3.03,0.36,12.89,0.4879805696667238,0.4879805696667238,0.4879805696667238,0.4116856788664255,0.15866304338938647,0.32138515962782094,0.20199999999999996,0.0
8860145b4dfffff,12.978470030208516,77.59882231108583,,134.5886726954501,238.05481511089073,1000.9870074341293,24.991852517380824,456.43010453266857,0.06451612903225806,132.9207920792079,0.3102842542318747,0.6897157457681253,0.91,3.67,1.88,0.38,7.84,0.685006008576299,0.685006008576299,0.685006008576299,0.5916269266995937,0.22943425087691455,0.19185110126883528,0.5519999999999999,0.0
886016965bfffff,13.068342299375203,77.56662869329152,,79.45634544595899,219.05489004028624,1052.9443552502435,19.576102603039757,4510.6670187799145,0.0,133.33333333333331,0.33333333333333326,0.6666666666666667,0.94,1.97,1.68,0.68,13.22,0.6693680003336655,0.6693680003336655,0.6693680003336655,0.24647446274454224,0.37223802873401635,0.33941460287228703,0.20600000000000002,0.0
8860145b43fffff,12.978526573156593,77.58197308948311,,123.29091638733013,238.35183334266915,401.5805403860915,43.71321293342492,531.0650431190415,0.12903225806451613,133.74587458745873,0.2917598211434046,0.7082401788565954,2.4,4.99,1.97,1.04,1.4,0.47549630558752687,0.47549630558752687,0.47549630558752687,0.5208980345694809,0.008363134861398015,0.022142529541513453,0.518,0.0
8861892ee3fffff,13.000759991075592,77.64555558240792,,90.36981620775614,60.607907580426705,845.8887000027939,43.12210459769424,3845.77749430056,0.03225806451612903,134.15841584158414,0.32577451293516446,0.6742254870648355,0.82,4.03,2.09,0.62,8.05,0.3117689230278265,0.3117689230278265,0.3117689230278265,0.3147975594041426,0.01240852288000418,0.1912980176779883,0.6420000000000001,0.0
8860145a3bfffff,12.94880032151652,77.52252990183392,,47.4295589044808,137.33762270465945,366.972413197921,18.598236329509547,934.4100278134366,0.12903225806451613,134.57095709570956,0.29463430213989134,0.7053656978601086,1.57,0.57,2.45,0.41,2.08,0.281993226085943,0.281993226085943,0.281993226085943,0.0459727818100464,0.4068867531035543,0.05230192860499045,0.2,0.0
8860145963fffff,13.05340684003144,77.55795437208133,,41.92694480672971,148.60047506864422,321.34011906690955,21.476881050011393,2445.0585612288864,0.0,134.98349834983497,0.3399339933993399,0.6600660066006601,1.32,0.4,0.79,0.35,10.55,0.28657479233989147,0.28657479233989147,0.28657479233989147,0.011524012661631356,0.31391503186656305,0.28069277934917986,0.184,0.0
8861892e53fffff,12.970701229033873,77.67877155204599,,98.92875307717202,213.15864069429452,758.084500407533,29.916750621105148,107.4074112219105,0.06451612903225806,135.3960396039604,0.31954647077610987,0.6804535292238901,0.05,2.88,1.41,0.43,5.25,0.5567449783060362,0.5567449783060362,0.5567449783060362,0.36838024485738347,0.14445944992329252,0.12359431596805376,0.566,0.0
8860145a23fffff,12.9637041207288,77.53961509431805,,80.4817028993242,145.0728462762001,776.9625403829781,44.30386283464343,4290.300460036432,0.6451612903225806,135.8085808580858,0.1217928244437347,0.8782071755562653,1.37,0.58,2.77,0.7,1.71,0.4410406878827577,0.4410406878827577,0.4410406878827577,0.2528936485311707,0.004428706965653909,0.049776326175432054,0.15800000000000006,0.0
8861892c07fffff,13.053103039245375,77.65909478218065,,65.49574568610389,50.131448506734856,374.0588717051371,44.651863821748876,1252.3686373162343,0.0,136.22112211221122,0.3448844884488449,0.6551155115511551,1.49,2.26,0.44,0.73,22.48,0.1286847817337779,0.1286847817337779,0.1286847817337779,0.1590750068209985,0.002159338228917672,0.616289595258189,0.15399999999999997,0.0
8861892e39fffff,13.000641779890618,77.67928366926748,,76.7121281695282,73.90438780617737,522.9721310260628,17.923714133793414,1581.0269308413508,0.0,136.63366336633663,0.3465346534653465,0.6534653465346535,1.49,4.24,1.63,1.08,9.08,0.2241929641099371,0.2241929641099371,0.2241929641099371,0.2292944632443969,0.432990464037225,0.21735604308623754,0.55,0.0
8860145a87fffff,12.948934365776331,77.48045305300091,,107.70432822705939,269.58474454473844,1022.1336420725817,33.06100826848066,1086.2461775942886,0.03225806451612903,137.04620462046205,0.33695305014372406,0.6630469498562759,1.71,1.22,2.24,0.43,4.63,0.7525474269366877,0.7525474269366877,0.7525474269366877,0.4233191806273097,0.10344910824896589,0.10207791575922796,0.098,0.0
886014590bfffff,13.038496150910532,77.5408597823649,,148.11401527414137,53.06911854607789,344.48105098989924,38.81210213342612,945.0539255031081,0.0,137.45874587458746,0.34983498349834985,0.6501650165016502,1.67,2.53,2.46,0.15,13.22,0.12457041785360544,0.12457041785360544,0.12457041785360544,0.6763014824415617,0.045629789100343605,0.3397152671698993,0.172,0.0
886014592bfffff,13.06092082450421,77.54544451334426,,86.49541453414832,50.89024784890382,501.51730997230317,30.59325512028764,4019.4632616604763,0.0,137.87128712871288,0.3514851485148515,0.6485148514851484,1.33,2.7,1.59,0.61,15.93,0.17617656384100136,0.17617656384100136,0.17617656384100136,0.2905421116348911,0.13492410611094607,0.41784320442510803,0.274,0.0
886014581bfffff,12.978818006233766,77.48935938871787,,184.068854566637,115.365891161933,1098.9759116795228,38.15629193693238,3893.688970671739,0.16129032258064516,138.2838283828383,0.296178004897264,0.703821995102736,1.52,3.37,1.03,0.55,4.95,0.502692746459788,0.502692746459788,0.502692746459788,0.9013944903378919,0.05134261006043158,0.11706581172793312,0.37,0.0
8861892c83fffff,13.045816580370778,77.59574266998689,,79.22709481866045,163.90267785073792,392.38578252576747,27.23420973193935,2711.7998381108387,0.0,138.6963696369637,0.35478547854785486,0.6452145214521452,1.1,0.79,1.15,1.27,10.36,0.3420892690831594,0.3420892690831594,0.3420892690831594,0.24503925362454154,0.1869334270444027,0.25711533697462124,0.06200000000000001,0.0
8860145a25fffff,12.97114288981873,77.55236984972316,,44.05234515803045,148.029940359403,487.4208774807142,25.50024984248936,1129.302133076008,0.1935483870967742,139.10891089108912,0.28744809964867457,0.7125519003513254,1.88,2.3,2.33,0.75,3.93,0.3472283249205165,0.3472283249205165,0.3472283249205165,0.02482994775888691,0.21914304777643648,0.07686074052068209,0.08399999999999999,0.0
886016965dfffff,13.075787169123018,77.5793923184375,,118.99795104276453,72.76371669898376,292.9288961468656,37.49620670199131,1246.8300298817628,0.0,139.52145214521454,0.35808580858085814,0.6419141914191419,0.92,2.15,1.51,0.61,13.0,0.1435826531785852,0.1435826531785852,0.1435826531785852,0.49402219528837854,0.05729446445340966,0.3364361959939023,0.246,0.0
